the_geom,cartodb_id,iso_langua,north,south,east,west
,510,nlg,-8.845954,-9.28761,160.414078,159.96
,511,zrs,-3.017967,-3.868284,134.421099,133.707126
,512,tez,15.484562,14.983067,6.370904,6.065857
,513,nlm,34.482944,34.473086,72.961915,72.946293
,514,zrg,20.50292,20.065193,81.805132,80.842759
,515,tkx,-5.101785,-5.169935,140.353401,140.183814
,516,zro,-1.993419,-2.066585,-76.148314,-76.220818
,517,zrn,12.293128,12.171132,18.616847,18.457902
,518,ydk,-4.902523,-4.985546,145.786914,145.747776
,519,ydg,36.035875,35.956652,71.56177,71.398349
,520,ydd,81.857361,-54.779045,180,-179.999999
,521,yde,-3.462472,-3.512564,142.542419,142.477686
,522,yda,-9.219502,-54.779045,159.105026,112.919742
,523,ipk,71.388858,18.909894,293.050802,172.436635
,524,ipi,-5.330121,-5.576567,143.265552,142.876983
,525,ipo,-7.352253,-7.468653,144.916452,144.755576
,526,gzn,-0.08947,-0.790818,128.296167,127.661023
,527,gzi,34.014035,33.804503,51.752802,51.540834
,528,gza,9.84384,9.498894,34.4329,33.98655
,529,dyy,-16.454508,-16.77109,145.50978,145.266744
,530,fpe,3.788821,3.291247,8.938501,8.435715
,531,sst,-6.027225,-6.154174,145.129927,144.924146
,532,ssl,11.003494,10.5412,-1.986001,-2.723009
,533,dyn,-9.219502,-54.779045,159.105026,112.919742
,534,ssn,0.66954,-3.083234,40.50495,37.6429
,535,ssh,26.256456,25.602758,56.350039,56.078662
,536,ttz,28.611503,28.434516,85.132276,84.953117
,537,tty,-2.675317,-2.960167,138.475598,138.097969
,538,tts,18.447933,13.168573,105.636017,100.333371
,539,ttr,10.61194,10.12734,11.85126,11.20362
,540,ttq,18.793985,4.270627,14.678242,-0.487186
,541,ttp,-2.476379,-2.532188,121.95019,121.888057
,542,ttw,3.931108,3.790694,114.710424,114.539726
,543,ttv,-2.179935,-2.434167,147.817692,146.816667
,544,ttu,-6.027521,-6.203476,155.548509,155.391516
,545,ttt,42.142216,36.576759,50.001377,48.201976
,546,ttk,15.919416,-4.242439,-66.846875,-81.73594
,547,ttj,1.221654,0.019871,31.26996,30.07734
,548,tti,-2.533003,-2.739062,140.863657,140.655522
,549,tth,16.639609,15.798049,107.292624,106.09322
,550,tto,16.046006,15.769504,107.117476,106.629467
,551,ttn,-3.712491,-3.944111,140.880827,140.673767
,552,ttm,63.659277,62.026494,-135.794615,-136.806318
,553,ttl,-15.65486,-17.37489,25.42583,23.43537
,554,ttc,15.495492,15.274758,-91.961694,-92.143362
,555,ttb,9.18286,8.38848,12.07728,11.82701
,556,ttg,4.880774,4.624361,114.737937,114.494961
,557,ttf,4.802259,4.770249,10.967041,10.919033
,558,tte,-10.386388,-10.966268,151.421987,151.001997
,559,ttd,-8.08,-8.522688,147.361239,146.825703
,560,jig,-16.577256,-17.76556,134.08378,133.234295
,561,jid,9.10103,8.95382,8.73417,8.51803
,562,dyg,21.12224,4.615556,126.605469,116.928413
,563,jib,7.89348,6.820868,11.693281,10.924009
,564,jic,14.746811,14.55334,-86.926869,-87.147521
,565,djw,-9.219502,-54.779045,159.105026,112.919742
,566,jia,11.429631,11.21748,15.069388,14.852411
,567,jio,53.56005,10.37314,134.774065,73.560763
,568,jil,-5.522965,-5.592282,145.762918,145.688345
,569,jim,10.306118,10.194782,13.590268,13.468654
,570,jih,53.56005,10.37314,134.774065,73.560763
,571,jii,2.145441,1.321475,44.68295,43.575816
,572,dja,-9.219502,-54.779045,159.105026,112.919742
,573,djc,12.930424,11.928952,19.26286,18.336326
,574,jiu,53.56005,10.37314,134.774065,73.560763
,575,dje,15.660475,9.36015,5.4252,0.166016
,576,djd,-14.778388,-15.310323,130.5038,129.499917
,577,djf,-9.219502,-54.779045,159.105026,112.919742
,578,dji,-12.131768,-12.760854,135.319602,134.375473
,579,djk,5.902101,3.451536,-53.904713,-55.0506
,580,djj,-11.89541,-12.13609,134.194095,134.005068
,581,djm,15.12427,13.722213,-1.60667,-3.211867
,582,djo,0.521543,-0.339918,110.942612,110.183612
,583,jiy,53.56005,10.37314,134.774065,73.560763
,584,bly,10.767558,10.63021,1.334077,1.214618
,585,blx,15.090627,14.84021,120.575858,120.13574
,586,blz,-0.624816,-1.051589,123.458498,123.123991
,587,blt,71.388858,5.610065,179.773499,-179.150556
,588,blw,17.180628,17.030373,121.412085,121.147399
,589,blv,-9.676389,-11.358936,16.605592,13.996014
,590,blq,-2.492149,-2.577767,147.342612,147.26266
,591,blp,-7.979598,-8.353238,159.550424,159.272645
,592,bls,0.018687,-0.134313,119.76364,119.604772
,593,blr,53.56005,10.37314,134.774065,73.560763
,594,blm,6.710542,5.97829,30.399399,29.519257
,595,blo,9.394277,8.821394,1.833629,1.450192
,596,bln,13.806328,13.516528,124.426076,124.157743
,597,bli,-1.001852,-1.693761,18.814974,17.379978
,598,blh,7.824374,7.362566,-9.805453,-10.147543
,599,blk,21.210368,18.010226,98.10274,96.595286
,600,blj,3.319482,2.58906,117.475568,117.126841
,601,ble,12.63661,11.409439,-14.687335,-15.956514
,602,bld,0.968251,0.291923,124.210892,122.938165
,603,hch,22.560583,21.239321,-104.087322,-105.175387
,604,blf,1.31604,0.68807,122.088932,120.949118
,605,bla,50.981321,48.323877,-112.266273,-114.268765
,606,blc,52.410461,52.323216,-126.64699,-126.731854
,607,blb,-7.563109,-8.0922,156.827222,156.499983
,608,onj,-9.30797,-9.358218,149.163566,149.082498
,609,onk,-3.088631,-3.357772,141.98861,141.778342
,610,oni,-2.664444,-2.929626,132.242114,131.949935
,611,onn,-6.240012,-6.380967,142.91753,142.649611
,612,ono,43.163542,42.824279,-76.127233,-80.068355
,613,onb,53.56005,10.37314,134.774065,73.560763
,614,ona,-21.845777,-55.058167,-53.641911,-73.572119
,615,ong,-3.136318,-3.532501,142.430992,141.906776
,616,one,44.577697,42.750221,-75.446767,-88.387949
,617,onx,5.907326,-11.009678,141.019444,95.010796
,618,onr,-3.128448,-3.364075,142.10688,141.919618
,619,ons,-6.09483,-6.279954,147.695454,147.46535
,620,onp,27.565834,27.407002,92.547874,92.374395
,621,ont,-6.345482,-6.394196,145.82463,145.783318
,622,onu,-16.218098,-16.302767,167.628569,167.569857
,623,uky,-9.219502,-54.779045,159.105026,112.919742
,624,ukw,6.13391,5.418781,6.72919,6.255065
,625,ukv,4.35901,2.878075,32.071455,31.067474
,626,uku,7.541108,7.419203,5.665614,5.498652
,627,lnz,-4.33865,-4.871479,17.134535,16.32053
,628,uks,5.268116,-33.750515,-29.295843,-73.993783
,629,ukr,83.110626,-55.061313,180,-179.999999
,630,fmp,5.4071,4.971759,10.273953,10.014559
,631,ukp,6.584648,6.515465,9.110645,9.05827
,632,lnu,10.01741,9.6882,11.96052,11.73704
,633,ukl,52.384014,44.38609,40.219734,22.138466
,634,ukk,53.56005,10.37314,134.774065,73.560763
,635,uki,20.655945,19.553582,84.580023,83.618548
,636,ukh,2.974163,2.844259,16.314639,16.219463
,637,ukg,-4.922977,-4.986795,145.538892,145.489946
,638,mks,17.731825,17.373877,-97.911102,-98.321471
,639,rmx,14.461221,14.372826,107.582184,107.488664
,640,uka,-1.766616,-2.031535,132.728147,132.328675
,641,lnm,-4.285292,-4.366342,143.947151,143.902502
,642,rmc,54.835658,43.618952,29.71976,9.530726
,643,rzh,17.0321,16.817202,43.324001,43.177
,644,rma,11.911205,11.438064,-83.64287,-84.066418
,645,lni,-6.36695,-6.433511,155.761255,155.703791
,646,rmg,71.186152,57.959021,31.168351,4.502363
,647,sak,0.405894,0.048188,12.124998,11.468072
,648,saj,1.20578,0.88985,127.554259,127.396828
,649,sah,73.999201,58.438597,159.12464,102.05245
,650,sao,-2.815222,-3.51842,139.87728,139.204589
,651,san,30.447407,25.300594,88.201777,80.050138
,652,sam,33.29035,29.489815,35.685532,34.217077
,653,sac,42.039905,35.612862,-92.614511,-96.812329
,654,sab,8.844407,8.346902,-80.969921,-81.547208
,655,saa,11.464669,11.13961,18.62721,17.87092
,656,lnj,-9.219502,-54.779045,159.105026,112.919742
,657,sag,23.446369,-13.459239,31.307551,11.149067
,658,saf,9.047701,8.762274,-2.490544,-2.692583
,659,sae,-12.669436,-12.854905,-59.810134,-60.047805
,660,sad,-4.830329,-5.689106,35.832917,35.12753
,661,saz,10.445453,9.555854,78.654412,77.755158
,662,say,9.83497,9.482687,9.785033,9.26769
,663,sax,-15.82026,-16.016186,168.283089,168.168598
,664,rmk,-4.507231,-4.680965,144.764643,144.576621
,665,sas,-8.210666,-8.956145,116.744094,115.820032
,666,sar,-9.669621,-22.943401,-57.420981,-69.643834
,667,saq,2.91826,0.41911,38.191682,36.07749
,668,saw,-5.741276,-6.242822,138.835803,138.449548
,669,sav,14.766208,14.553646,-16.929819,-17.18376
,670,sau,-2.782429,-3.012077,129.519521,129.054494
,671,sat,28.350906,22.665539,92.125,85.801229
,672,zoc,17.269263,17.163922,-93.239646,-93.396862
,673,zoh,16.787757,16.521738,-94.526446,-94.856054
,674,lna,5.598915,4.189592,20.661877,19.152595
,675,zom,24.180234,23.443752,94.149743,93.325736
,676,zoo,16.935583,16.816175,-96.809572,-96.931223
,677,zoq,18.263257,18.089497,-92.998798,-93.194782
,678,zor,17.36475,17.231734,-93.017982,-93.18323
,679,zos,17.513253,16.243319,-91.304169,-93.627401
,680,lnb,-16.963524,-21.212506,17.159494,11.735279
,681,axx,-21.600781,-21.993431,166.701227,166.070372
,682,axg,5.268116,-33.750515,-29.295843,-73.993783
,683,axe,-9.219502,-54.779045,159.105026,112.919742
,684,axk,3.718722,0.059765,18.646158,15.38163
,685,axl,-9.219502,-54.779045,159.105026,112.919742
,686,xml,7.362929,0.859337,119.269555,99.640833
,687,xmm,1.497724,0.846128,124.862243,124.58236
,688,xmo,-8.540275,-8.810786,-61.195518,-61.576095
,689,xmh,-9.219502,-54.779045,159.105026,112.919742
,690,xmj,11.339842,10.989148,15.157478,14.938286
,691,xmd,10.487653,10.370388,13.950914,13.856652
,692,xmf,81.859131,41.185341,191.00492,19.639328
,693,xmg,5.82091,5.5093,10.56513,10.23077
,694,xma,0.269105,-0.120126,42.822421,42.516756
,695,xmb,5.801658,5.70122,13.699824,13.59431
,696,xmc,-15.994318,-17.236988,39.721926,38.518604
,697,xmx,-0.888415,-1.194026,130.930058,130.6348
,698,xmy,-9.219502,-54.779045,159.105026,112.919742
,699,xmz,-1.815451,-2.694583,121.640304,121.099312
,700,xmt,-1.458984,-2.104445,130.494444,129.613333
,701,xmu,-9.219502,-54.779045,159.105026,112.919742
,702,xmv,-11.951537,-14.218415,50.16584,48.5247
,703,xmw,-14.03358,-16.769657,49.949769,47.67072
,704,xmp,-9.219502,-54.779045,159.105026,112.919742
,705,xmq,-9.219502,-54.779045,159.105026,112.919742
,706,xms,35.922473,22.151828,-0.998036,-16.837932
,707,vkz,13.8885,4.270627,14.678242,2.65011
,708,vkp,18.153202,17.981458,73.154474,72.971259
,709,vkt,1.398102,-0.814167,118.988478,116.29489
,710,vku,-21.946323,-22.484547,118.183427,116.837072
,711,vkj,11.885678,11.613695,22.335645,22.055543
,712,vkk,-4.386791,-4.924381,103.781296,103.197889
,713,vkl,-4.366699,-4.912363,123.214196,122.878216
,714,vkm,5.268116,-33.750515,-29.295843,-73.993783
,715,vkn,13.8885,4.270627,14.678242,2.65011
,716,vko,-3.302392,-3.46857,121.007032,120.865188
,717,vka,-9.219502,-54.779045,159.105026,112.919742
,718,kjb,32.718762,14.530191,-86.710425,-118.369036
,719,kjc,-5.313957,-5.661111,120.473439,120.142192
,720,kja,-2.541445,-2.599491,140.317646,140.21035
,721,kjg,71.388858,10.37314,179.773499,-179.150556
,722,kjd,-8.247028,-9.276283,143.640622,142.747654
,723,kje,-8.012648,-8.10651,127.215621,127.135537
,724,kjj,41.191817,41.166869,48.192728,48.111518
,725,kjk,-4.916843,-5.428011,120.167456,119.688152
,726,kjh,57.582689,10.37314,134.774065,73.560763
,727,kji,-7.356667,-8.006886,159.07999,158.185278
,728,kjn,-16.382683,-16.872503,144.218548,142.841169
,729,kjo,31.672758,31.416346,78.484193,78.201071
,730,kjl,28.847588,28.35514,83.141963,82.502912
,731,kjm,22.699213,21.455837,103.894619,102.807566
,732,kjr,-1.830915,-1.8956,137.111868,136.950537
,733,kjs,-6.171011,-6.504999,144.072523,143.789246
,734,kjp,18.979506,10.721873,99.79806,96.455282
,735,kjq,35.164195,34.757808,-107.110211,-107.924672
,736,kjt,19.964459,17.838038,99.870678,99.478991
,737,kju,71.388858,18.909894,293.050802,172.436635
,738,kjz,28.079896,27.251249,91.174429,90.432917
,739,kjx,-5.835418,-6.111321,155.021136,154.73169
,740,kjy,-6.426296,-6.655343,144.081641,143.75392
,741,zpy,17.170907,17.138035,-96.86196,-96.896243
,742,zpx,16.082219,16.004379,-96.698534,-96.825402
,743,zpz,16.601504,16.387102,-97.006534,-97.172406
,744,zpq,17.249111,17.172391,-96.252502,-96.434022
,745,zpp,16.911347,16.836994,-96.960026,-97.037458
,746,zps,16.219966,16.071584,-96.682854,-96.853662
,747,zpr,15.97203,15.830948,-96.155927,-96.281252
,748,zpu,17.270694,17.145637,-96.165479,-96.271208
,749,zpt,16.322766,16.239106,-96.828086,-96.905246
,750,zpw,16.729364,16.631138,-97.20171,-97.373453
,751,zpv,16.886479,16.804483,-96.494326,-96.60287
,752,zpi,16.302474,15.961087,-95.976014,-96.121118
,753,zph,16.877002,16.8335,-97.05968,-97.10502
,754,zpk,16.337444,16.257084,-95.683418,-95.799474
,755,zpj,16.829331,16.687,-95.557006,-95.795218
,756,zpm,16.3698,15.977058,-96.09767,-96.37667
,757,zpl,16.819898,16.6184,-96.850334,-97.013366
,758,zpo,16.329608,16.197998,-96.341414,-96.459246
,759,zpn,16.921177,16.846695,-96.71759,-96.787862
,760,zpa,16.698406,16.438324,-95.35935,-95.71411
,761,zpc,17.863519,17.319817,-95.720081,-96.011166
,762,zpb,16.469449,16.411521,-95.881086,-95.975422
,763,zpe,16.847943,16.75574,-95.05135,-95.172206
,764,zpd,17.348958,17.16592,-96.535126,-96.704694
,765,zpg,16.897629,16.561211,-95.236142,-95.492022
,766,zpf,16.867873,16.640286,-95.986486,-96.193319
,767,yzg,53.56005,10.37314,134.774065,73.560763
,768,yzk,53.56005,10.37314,134.774065,73.560763
,769,vun,-3.182663,-3.614731,37.749363,37.411131
,770,gwn,9.59012,8.6179,8.66209,7.1058
,771,ivb,19.573887,18.811692,121.994844,121.825467
,772,ivv,20.836435,20.26,122.035888,121.781389
,773,vut,6.853409,4.252669,13.077824,11.34002
,774,wpc,5.025746,4.079284,-66.202896,-66.959633
,775,gdq,32.153549,15.070192,56.607473,34.49456
,776,gdr,-8.402295,-9.076671,143.327245,142.794722
,777,gds,28.384682,28.373704,83.806784,83.795805
,778,gdt,-9.219502,-54.779045,159.105026,112.919742
,779,gdu,9.98447,9.876551,12.590734,12.434157
,780,gdx,26.506421,24.321916,74.094346,71.403448
,781,gda,27.75637,27.094235,71.981453,70.958009
,782,gdb,18.668342,18.47251,82.976942,82.662458
,783,gdc,-9.219502,-54.779045,159.105026,112.919742
,784,gdd,-5.075702,-5.207778,145.842464,145.771434
,785,gde,10.27536,10.017314,13.548751,13.22577
,786,gdf,11.128596,11.079888,13.842707,13.735978
,787,gdg,17.342728,17.080804,121.571904,121.291714
,788,gdh,-9.219502,-54.779045,159.105026,112.919742
,789,gdi,3.874437,2.702637,16.256165,15.212582
,790,gdj,-9.219502,-54.779045,159.105026,112.919742
,791,gdk,10.589394,10.284013,17.21248,16.779644
,792,gdl,5.753727,5.507755,37.697226,37.107962
,793,gdm,10.078896,9.928237,17.67541,17.553057
,794,gdn,-9.72807,-10.009974,149.797826,149.537186
,795,gdo,43.458571,42.601612,46.395995,46.030987
,796,fvr,13.92266,10.88961,26.8619,22.136218
,797,tvy,-8.126912,-9.491501,127.342371,124.041913
,798,tvx,26.383916,21.896513,122.086105,118.211586
,799,tvu,4.960555,4.377589,11.035978,10.359457
,800,tvt,27.280526,26.880798,95.902046,95.649231
,801,tvw,-1.144944,-1.411026,120.593731,120.314057
,802,tvs,-3.154047,-3.615407,37.822305,37.58407
,803,tvm,-7.988181,-8.029249,129.71277,129.664966
,804,tvl,4.699479,-52.609329,209.804547,165.868341
,805,tvo,0.803469,-0.114706,127.815731,127.362228
,806,tvn,14.9387,12.755094,98.862696,97.762892
,807,tvk,-16.234308,-16.371861,168.313824,168.108945
,808,tve,5.907326,-11.009678,141.019444,95.010796
,809,tvd,11.13443,10.17586,5.86194,4.73824
,810,tva,-6.588843,-6.757093,156.707655,156.388485
,811,eza,6.63321,6.02392,8.15049,7.68021
,812,jgk,10.02394,9.616379,9.89924,9.34344
,813,jgo,5.67724,5.53418,10.38934,10.2485
,814,dds,14.512904,14.172788,-3.343619,-3.68574
,815,jgb,5.39197,-13.459239,31.307551,12.199683
,816,ddw,-7.695933,-7.789552,130.093518,129.987423
,817,jge,43.586202,29.489815,46.737111,34.26731
,818,ddj,-16.614909,-18.993891,129.528014,126.996091
,819,ddi,-9.290555,-9.453333,150.297638,150.095
,820,ddo,44.063758,42.104072,46.882323,45.609407
,821,ddn,12.20438,9.309757,3.760281,1.620886
,822,dda,-9.219502,-54.779045,159.105026,112.919742
,823,ddg,-8.322028,-8.68602,127.342371,126.817947
,824,dde,-4.09653,-4.515553,14.09411,13.24241
,825,ddd,4.38391,4.1895,33.25828,32.96804
,826,acb,6.745668,6.690136,11.039612,10.993669
,827,aca,4.57583,4.182175,-71.673446,-72.72755
,828,acf,51.089314,1.185493,9.560596,-61.697861
,829,ace,6.0773,2.137015,98.285547,95.010796
,830,acd,8.573729,8.248631,0.729492,0.409142
,831,ack,35.674742,6.754215,97.412506,68.186466
,832,aci,35.674742,6.754215,97.412506,68.186466
,833,ach,4.376759,1.790042,33.63747,31.357183
,834,acn,53.56005,10.37314,134.774065,73.560763
,835,acm,69.059616,12.10834,54.535426,3.359162
,836,acl,35.674742,6.754215,97.412506,68.186466
,837,acs,5.268116,-33.750515,-29.295843,-73.993783
,838,acr,15.357826,14.87804,-90.122521,-90.878374
,839,acq,33.167205,-25.606297,59.838289,9.363614
,840,acp,10.87629,10.46097,6.22544,5.72988
,841,acw,29.357356,12.362366,56.381752,34.570657
,842,acv,41.494161,40.830802,-120.496657,-121.977636
,843,acu,-1.81876,-3.714559,-75.530012,-77.884737
,844,act,52.24308,51.855297,6.82949,6.114586
,845,acz,10.93326,10.8505,30.23221,30.16037
,846,acy,35.369923,34.668065,33.373947,32.992192
,847,acx,32.153549,-11.761551,59.505176,29.329038
,848,bjg,11.638343,11.021374,-15.459212,-16.480585
,849,bjf,33.29035,29.489815,35.685532,34.26731
,850,bje,53.56005,10.37314,134.774065,73.560763
,851,bjc,-9.165731,-9.375392,148.549282,148.365478
,852,bjb,-9.219502,-54.779045,159.105026,112.919742
,853,bja,2.91838,1.876141,23.668059,21.55333
,854,bjo,8.38681,4.189592,26.21521,20.043828
,855,bjn,7.362929,-4.376323,119.269555,99.640833
,856,bjm,37.378922,29.057979,48.61311,38.79439
,857,bjl,-4.997561,-5.120064,150.192514,150.018652
,858,bjk,-3.35529,-3.611312,152.391013,151.997181
,859,bjj,27.589048,26.304598,80.291247,78.182609
,860,bji,5.579983,2.269814,39.20248,37.659983
,861,bjh,-4.288525,-4.663263,142.989921,142.500877
,862,bjw,5.935545,4.83657,-6.107986,-6.913548
,863,bjv,8.881319,8.056982,17.503909,16.653141
,864,bju,13.085575,1.649323,16.190933,8.498874
,865,bjt,12.679761,12.427769,-15.415657,-15.928789
,866,bjs,13.334398,13.04399,-59.420331,-59.65037
,867,bjr,-6.210658,-6.299494,146.163267,146.054979
,868,bjp,-3.975446,-4.094442,152.99511,152.892243
,869,bjz,-9.04523,-9.513381,148.984645,148.538172
,870,bjy,-9.219502,-54.779045,159.105026,112.919742
,871,bjx,17.612748,17.399143,121.223269,120.885489
,872,her,-16.66831,-23.1691,23.87876,12.753704
,873,hed,9.545588,8.776789,15.145631,14.732612
,874,heg,-10.113894,-10.33998,123.57409,123.269569
,875,hea,53.56005,10.37314,134.774065,73.560763
,876,heb,83.110626,-54.779045,180,-179.999999
,877,hem,-4.403221,-8.750698,28.888973,26.294922
,878,heh,-6.993253,-8.85929,36.882233,34.56871
,879,hei,52.677396,51.675712,-127.154559,-128.582709
,880,uig,83.110626,6.747138,180,-179.999999
,881,uis,-6.492502,-6.801351,155.968273,155.62221
,882,uiv,6.48444,6.344065,9.63591,9.454462
,883,cpi,-0.502304,-0.554305,166.959233,166.909744
,884,cpn,6.058211,5.965888,-0.0186,-0.110932
,885,cpo,10.776569,10.719142,-5.145461,-5.274466
,886,cpa,18.017179,17.629841,-96.203439,-96.47803
,887,cpb,-8.315673,-10.272768,-71.150952,-73.711289
,888,cpc,-9.544856,-10.126834,-74.31515,-74.92379
,889,rxd,-19.529869,-22.439233,130.468732,127.426779
,890,cpg,40.829611,39.603899,22.808601,22.248999
,891,cpx,53.56005,0.859337,134.774065,73.560763
,892,cpy,-10.017997,-10.692015,-73.62109,-74.161982
,893,cps,11.645455,11.297571,123.239252,122.741475
,894,cpu,-9.897272,-10.922433,-74.411982,-75.055469
,895,rxw,-9.219502,-54.779045,159.105026,112.919742
,896,mnx,-1.25935,-1.703331,134.279048,133.608627
,897,scl,36.621871,34.36074,75.980131,73.275411
,898,mnz,-3.267441,-4.173343,137.344237,136.427867
,899,scn,38.811973,35.492707,15.652451,11.925666
,900,sci,7.286521,6.863496,81.27779,79.839837
,901,sch,26.074942,25.454203,93.566101,92.886547
,902,sck,26.796352,22.850832,88.187978,83.696776
